,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Hour,AmountToBalanceRatio,TransactionEfficiency,Cluster
1903,384.11,2023-05-15 16:35:43,Debit,Fort Worth,ATM,58,Retired,12.0,1,7902.52,2024-11-04 08:06:36,16.0,0.048599864364232644,29.54692307692308,0
1904,227.61,2023-08-07 16:16:26,Debit,Houston,Online,71,Retired,61.0,1,4405.28,2024-11-04 08:07:41,16.0,0.051655818513576084,3.6711290322580648,0
1905,40.829999999999984,2023-08-16 16:40:51,Debit,Indianapolis,ATM,48,Engineer,24.0,1,3944.12,2024-11-04 08:12:04,16.0,0.010349495072393237,1.6332,0
1906,19.75999999999999,2023-03-31 17:50:09,Debit,Nashville,ATM,20,Student,240.0,1,1523.04,2024-11-04 08:10:08,17.0,0.01296553896223196,0.08199170124481325,0
1907,484.24,2023-05-29 16:40:15,Debit,Raleigh,Branch,67,Doctor,77.0,1,8042.299999999999,2024-11-04 08:06:44,16.0,0.060204145064836574,6.208205128205128,0
1908,494.66,2023-06-19 16:59:35,Debit,Houston,Online,33,Doctor,110.0,1,5531.93,2024-11-04 08:06:25,16.0,0.08940290225974303,4.456396396396396,0
1909,301.47,2023-01-26 16:13:15,Debit,Colorado Springs,Branch,21,Student,291.0,1,560.7299999999996,2024-11-04 08:09:25,16.0,0.5366813237676464,1.032431506849315,0
1910,199.09,2023-05-19 16:54:16,Debit,Detroit,Online,70,Doctor,89.0,1,1658.52,2024-11-04 08:08:46,16.0,0.11996842460470498,2.212111111111111,0
1911,38.95000000000002,2023-10-18 16:44:17,Debit,Los Angeles,Online,27,Engineer,50.0,1,731.5200000000004,2024-11-04 08:08:49,16.0,0.053172609621580304,0.7637254901960784,0
1912,515.94,2023-12-22 16:42:33,Debit,San Francisco,ATM,29,Engineer,37.0,1,1389.8900000000003,2024-11-04 08:11:10,16.0,0.3709423462674978,13.577368421052633,0
1913,41.930000000000035,2023-02-13 16:44:18,Debit,Fresno,ATM,48,Engineer,136.0,1,5081.26,2024-11-04 08:06:24,16.0,0.00825026661367187,0.3060583941605839,0
1914,137.84,2023-11-13 16:03:01,Debit,Omaha,ATM,27,Student,83.0,1,1000.3499999999999,2024-11-04 08:09:26,16.0,0.13765416687471912,1.640952380952381,0
1915,95.35,2023-07-26 16:27:19,Debit,Chicago,Online,21,Student,131.0,1,1639.9,2024-11-04 08:07:22,16.0,0.05810835517094277,0.7223484848484847,0
1916,93.13999999999999,2023-01-02 16:47:11,Debit,Memphis,Online,67,Retired,151.0,1,5473.82,2024-11-04 08:07:53,16.0,0.01701243145893381,0.612763157894737,0
1917,913.49125,2023-01-24 17:26:34,Debit,New York,Branch,64,Doctor,159.0,1,1729.2600000000002,2024-11-04 08:09:30,17.0,0.5279502791487984,5.7093203125,0
1918,79.32999999999998,2023-12-06 16:10:00,Credit,Las Vegas,Online,51,Doctor,109.0,1,14798.1,2024-11-04 08:07:06,16.0,0.0053604611091215,0.7211818181818181,0
1919,76.88999999999999,2023-05-10 17:49:57,Debit,Chicago,ATM,55,Doctor,132.0,1,7374.26,2024-11-04 08:10:31,17.0,0.01042539517250917,0.5781203007518796,0
1920,233.71,2023-03-13 17:30:20,Debit,Jacksonville,Online,19,Student,297.0,1,1231.9800000000005,2024-11-04 08:12:09,17.0,0.18954889779234052,0.7842617449664431,0
1921,14.919999999999987,2023-05-22 16:51:28,Debit,Las Vegas,Branch,26,Engineer,120.0,1,6611.26,2024-11-04 08:07:33,16.0,0.0022564145995469034,0.12330578512396695,0
1922,242.17,2023-06-08 16:28:29,Debit,Jacksonville,ATM,60,Doctor,147.0,1,883.7200000000007,2024-11-04 08:10:41,16.0,0.27372502034542,1.6362837837837838,0
1923,122.98,2023-07-24 16:15:58,Debit,Jacksonville,Online,79,Retired,228.0,1,5055.99,2024-11-04 08:09:50,16.0,0.024318814156247096,0.5370305676855895,0
1924,129.35,2023-08-28 16:31:48,Debit,Las Vegas,ATM,52,Engineer,130.0,1,7166.88,2024-11-04 08:09:41,16.0,0.018045782016440005,0.9874045801526717,0
1925,138.33,2023-07-07 17:58:29,Debit,Dallas,Online,21,Student,69.0,1,232.5600000000004,2024-11-04 08:09:17,17.0,0.5922675115601987,1.9761428571428574,0
1926,39.31,2023-10-30 17:24:55,Debit,Portland,Online,25,Student,178.0,1,1236.3800000000006,2024-11-04 08:06:47,17.0,0.03176873717047309,0.21960893854748598,0
1927,91.84999999999998,2023-10-16 16:50:31,Debit,Seattle,Online,21,Student,148.0,1,802.0899999999997,2024-11-04 08:12:14,16.0,0.11437074300514262,0.6164429530201341,0
1928,277.7,2023-06-22 16:38:46,Debit,Nashville,Branch,58,Engineer,107.0,1,1423.2000000000003,2024-11-04 08:11:43,16.0,0.19498665917708186,2.571296296296296,0
1929,114.03,2023-11-24 16:30:21,Debit,Portland,ATM,51,Doctor,172.0,1,13388.56,2024-11-04 08:11:42,16.0,0.008516336608521864,0.6591329479768786,0
1930,302.63,2023-02-28 17:24:26,Credit,San Jose,Branch,27,Engineer,10.0,1,2801.28,2024-11-04 08:07:17,17.0,0.10799420471901451,27.51181818181818,0
1931,31.18999999999997,2023-04-25 16:23:59,Debit,Charlotte,ATM,52,Engineer,74.0,1,5545.96,2024-11-04 08:09:33,16.0,0.005622899750493966,0.4158666666666666,0
1932,112.91000000000001,2023-11-15 18:04:22,Credit,Tucson,Online,27,Engineer,135.0,1,4764.48,2024-11-04 08:09:36,18.0,0.02369331106205461,0.830220588235294,0
1933,742.26,2023-06-20 17:04:02,Debit,San Diego,Online,27,Engineer,36.0,1,7868.1900000000005,2024-11-04 08:10:01,17.0,0.09432482885786213,20.06108108108108,0
1934,256.8,2023-02-24 16:49:51,Debit,Charlotte,ATM,26,Student,80.0,1,1128.3799999999997,2024-11-04 08:09:22,16.0,0.22738139510173722,3.1703703703703705,0
1935,378.68,2023-01-06 17:23:59,Debit,Fort Worth,ATM,60,Doctor,239.0,1,7627.04,2024-11-04 08:07:11,17.0,0.049643158661989185,1.5778333333333334,0
1936,571.93,2023-09-20 17:44:37,Debit,Washington,Online,52,Retired,119.0,1,4026.03,2024-11-04 08:06:42,17.0,0.14202278105700725,4.766083333333333,0
1937,26.310000000000002,2023-08-11 16:38:16,Credit,Austin,Online,77,Retired,163.0,1,7095.76,2024-11-04 08:06:54,16.0,0.0037073255964693713,0.16042682926829266,0
1938,205.58,2023-08-16 17:49:13,Debit,Portland,Online,20,Student,159.0,1,1501.9499999999998,2024-11-04 08:07:55,17.0,0.13678432416248046,1.284875,0
1939,533.61,2023-12-20 16:17:11,Debit,Mesa,Online,48,Engineer,115.0,1,3656.93,2024-11-04 08:11:43,16.0,0.14587758650384236,4.600086206896552,0
1940,428.62,2023-06-05 16:02:04,Debit,Raleigh,Branch,55,Retired,72.0,1,3473.24,2024-11-04 08:10:24,16.0,0.12337086672193057,5.871506849315068,0
1941,361.22,2023-04-17 17:58:55,Debit,Raleigh,ATM,64,Retired,167.0,1,7061.73,2024-11-04 08:10:24,17.0,0.0511445290985214,2.150119047619048,0
1942,837.29,2023-11-27 16:14:25,Debit,Phoenix,Branch,25,Student,216.0,1,6012.67,2024-11-04 08:07:12,16.0,0.1392311184351652,3.858479262672811,0
1943,117.25,2023-04-03 16:35:30,Credit,Atlanta,Online,31,Doctor,73.0,1,13694.68,2024-11-04 08:08:29,16.0,0.00856109371714292,1.5844594594594594,0
1944,135.27,2023-08-10 16:16:41,Debit,Atlanta,ATM,48,Doctor,131.0,1,9410.51,2024-11-04 08:09:32,16.0,0.014372826464616198,1.0247727272727274,0
1945,185.1,2023-08-08 16:21:01,Debit,Albuquerque,Branch,53,Retired,23.0,1,6115.63,2024-11-04 08:10:41,16.0,0.03026176178712788,7.712499999999999,0
1946,113.54,2023-09-22 16:42:46,Debit,Columbus,Online,38,Engineer,273.0,1,5581.21,2024-11-04 08:08:45,16.0,0.0203396145970861,0.4143795620437958,0
1947,354.96,2023-11-29 16:27:38,Debit,Fort Worth,Online,69,Doctor,96.0,1,6712.94,2024-11-04 08:08:19,16.0,0.05286910517520264,3.659381443298969,0
1948,224.22,2023-01-23 18:45:00,Debit,Fresno,Branch,53,Doctor,37.0,1,8400.87,2024-11-04 08:12:18,18.0,0.026686916127005057,5.900526315789474,0
1949,737.1,2023-07-19 16:11:01,Debit,Washington,ATM,60,Retired,92.0,1,4644.19,2024-11-04 08:11:08,16.0,0.15868026926778023,7.925806451612903,0
1950,223.22,2023-07-17 16:20:27,Debit,Fort Worth,ATM,27,Student,96.0,1,1734.2200000000003,2024-11-04 08:08:15,16.0,0.1286407487235048,2.301237113402062,0
1951,557.26,2023-10-04 17:06:57,Debit,San Jose,ATM,69,Doctor,53.00000000000001,1,5237.12,2024-11-04 08:09:49,17.0,0.10638549708674104,10.31962962962963,0
1952,913.49125,2023-02-27 16:18:28,Debit,Memphis,Online,33,Engineer,95.0,1,969.0599999999995,2024-11-04 08:06:37,16.0,0.9416853081252707,9.515533854166668,0
1953,27.439999999999998,2023-11-06 17:23:43,Debit,Boston,ATM,62,Retired,164.0,1,5950.48,2024-11-04 08:08:43,17.0,0.004610617863119761,0.1663030303030304,0
1954,310.09,2023-11-24 16:49:29,Debit,Detroit,Branch,36,Doctor,166.0,1,9962.5,2024-11-04 08:10:52,16.0,0.031122597480804936,1.856826347305389,0
1955,80.38,2023-03-06 16:25:52,Debit,Kansas City,Online,52,Doctor,116.0,1,9662.88,2024-11-04 08:09:54,16.0,0.008317570168503749,0.687008547008547,0
1956,26.099999999999966,2023-12-01 17:45:05,Credit,Detroit,Branch,66,Doctor,115.0,1,5243.0,2024-11-04 08:10:24,17.0,0.004977116704805495,0.2250000000000001,0
1957,845.14,2023-01-09 16:21:35,Credit,Oklahoma City,Branch,73,Retired,183.0,1,1702.65,2024-11-04 08:11:10,16.0,0.4960760719631379,4.593152173913043,0
1958,59.72999999999999,2023-05-22 16:38:39,Debit,Fresno,ATM,27,Student,56.0,1,800.9299999999998,2024-11-04 08:10:10,16.0,0.07448281022034342,1.0478947368421052,0
1959,758.77,2023-06-23 16:12:15,Debit,San Antonio,ATM,60,Engineer,114.0,1,7231.47,2024-11-04 08:08:24,16.0,0.10491160004811634,6.597999999999999,0
1960,301.51,2023-02-24 16:33:33,Debit,Charlotte,ATM,22,Student,284.0,1,1052.31,2024-11-04 08:11:09,16.0,0.2862500118673515,1.0579298245614035,0
1961,418.03,2023-09-04 17:46:40,Debit,Austin,Online,58,Doctor,161.0,1,10721.29,2024-11-04 08:08:43,17.0,0.038987007439642084,2.580432098765432,0
1962,118.06,2023-05-24 17:07:57,Credit,Las Vegas,Branch,32,Doctor,31.0,1,13560.63,2024-11-04 08:07:10,17.0,0.008705443224745105,3.689375,0
1963,483.92,2023-10-16 18:57:30,Debit,New York,ATM,70,Retired,115.0,1,3138.0,2024-11-04 08:06:59,18.0,0.15416374641605607,4.171724137931035,0
1964,78.93,2023-02-17 16:41:31,Debit,Mesa,ATM,38,Doctor,145.0,1,9916.24,2024-11-04 08:12:17,16.0,0.007958867588159613,0.5406164383561645,0
1965,36.629999999999995,2023-05-04 17:02:55,Debit,Miami,ATM,75,Retired,261.0,1,7941.73,2024-11-04 08:07:35,17.0,0.00461176446889168,0.13980916030534352,0
1966,87.84999999999998,2023-12-13 17:25:54,Debit,Colorado Springs,Branch,49,Engineer,63.00000000000001,1,3753.24,2024-11-04 08:07:16,17.0,0.023400208830548927,1.37265625,0
1967,913.49125,2023-07-17 17:46:06,Debit,Philadelphia,Online,31,Doctor,54.99999999999999,1,9733.83,2024-11-04 08:11:43,17.0,0.09383741164457932,16.31234375,0
1968,705.34,2023-09-12 18:52:56,Debit,Washington,Online,59,Doctor,124.0,1,5003.22,2024-11-04 08:12:18,18.0,0.14094903901107464,5.642720000000001,0
1969,146.55,2023-08-03 18:35:54,Debit,Virginia Beach,Online,54,Retired,124.0,5,4087.44,2024-11-04 08:07:38,18.0,0.03584496776276526,1.1724,0
1970,116.89,2023-11-20 16:31:15,Debit,Columbus,Online,71,Retired,226.0,1,4880.31,2024-11-04 08:06:37,16.0,0.0239464406071321,0.5149339207048458,0
1971,106.41,2023-01-16 16:37:34,Debit,Los Angeles,Branch,57,Retired,87.0,1,1310.38,2024-11-04 08:07:01,16.0,0.08114352819167593,1.2092045454545455,0
1972,913.49125,2023-03-27 18:06:17,Debit,Boston,ATM,78,Retired,103.0,1,2513.51,2024-11-04 08:12:04,18.0,0.363287976583907,8.783569711538462,0
1973,584.4099999999999,2023-01-02 16:51:47,Debit,Las Vegas,ATM,23,Student,41.0,1,4475.22,2024-11-04 08:11:29,16.0,0.13055881971842312,13.914523809523809,0
1974,584.98,2023-06-12 16:25:22,Credit,Chicago,Branch,55,Retired,121.0,1,6521.05,2024-11-04 08:07:59,16.0,0.0896926579833028,4.794918032786885,0
1975,79.20999999999998,2023-11-24 17:52:34,Debit,Colorado Springs,Branch,56,Retired,140.0,1,1615.04,2024-11-04 08:07:01,17.0,0.04901487586940917,0.5617730496453901,0
1976,173.13,2023-10-05 16:46:31,Credit,Atlanta,Online,20,Student,288.0,1,1490.3400000000001,2024-11-04 08:07:24,16.0,0.11609022758056513,0.5990657439446365,0
1977,335.7,2023-01-30 17:47:41,Debit,El Paso,ATM,80,Retired,57.0,1,6601.44,2024-11-04 08:10:11,17.0,0.05084483918066654,5.787931034482758,0
1978,913.49125,2023-11-27 16:02:08,Credit,Las Vegas,Online,50,Doctor,109.0,1,8611.17,2024-11-04 08:11:41,16.0,0.10606981167348067,8.30446590909091,0
1979,422.81,2023-11-20 16:07:20,Debit,Los Angeles,Branch,28,Student,193.0,1,1929.2799999999997,2024-11-04 08:10:28,16.0,0.21904076092587604,2.1794329896907216,0
1980,135.43,2023-10-06 16:14:51,Debit,San Jose,ATM,57,Retired,92.0,1,5315.83,2024-11-04 08:08:57,16.0,0.02547194474903279,1.456236559139785,0
1981,584.88,2023-12-19 17:19:47,Debit,Philadelphia,ATM,26,Student,121.0,1,548.4499999999998,2024-11-04 08:11:03,17.0,1.0644826644826644,4.794098360655737,0
1982,308.94,2023-04-03 16:35:29,Debit,Los Angeles,Online,25,Student,167.0,1,1931.6599999999999,2024-11-04 08:07:47,16.0,0.15985222439539287,1.8389285714285715,0
1983,295.93,2023-02-20 17:26:39,Debit,Boston,Branch,36,Doctor,117.0,1,1050.6300000000006,2024-11-04 08:09:56,17.0,0.2814012532925078,2.5078813559322035,0
1984,913.49125,2023-08-08 17:15:50,Debit,Philadelphia,Online,19,Student,50.0,1,9963.39,2024-11-04 08:09:45,17.0,0.09167558174659965,17.911593137254904,0
1985,77.44,2023-06-26 16:28:59,Debit,Washington,Branch,58,Retired,268.0,1,1950.63,2024-11-04 08:10:59,16.0,0.03967965239312779,0.28788104089219324,0
1986,92.5,2023-09-25 16:22:10,Credit,Seattle,Online,40,Engineer,70.0,1,6295.45,2024-11-04 08:08:25,16.0,0.014690817841799743,1.3028169014084507,0
1987,97.74,2023-09-04 16:46:29,Credit,Los Angeles,Online,41,Engineer,137.0,1,4113.63,2024-11-04 08:07:15,16.0,0.023754262230139767,0.7082608695652173,0
1988,291.68,2023-08-07 18:07:57,Debit,Columbus,ATM,21,Student,90.0,1,1451.02,2024-11-04 08:11:59,18.0,0.2008787757744384,3.2052747252747253,0
1989,56.96000000000001,2023-06-26 17:38:30,Debit,Albuquerque,ATM,22,Student,135.0,1,1597.85,2024-11-04 08:07:18,17.0,0.03562560590424368,0.4188235294117648,0
1990,436.8,2023-07-03 16:15:11,Debit,Seattle,Online,27,Student,92.0,1,1256.33,2024-11-04 08:10:00,16.0,0.34740282980601755,4.6967741935483875,0
1991,259.49,2023-06-09 16:31:56,Debit,Austin,Online,72,Retired,292.0,1,7320.61,2024-11-04 08:07:31,16.0,0.03544165832378398,0.8856313993174063,0
1992,726.26,2023-02-13 17:13:49,Debit,Omaha,Online,57,Retired,147.0,1,2150.38,2024-11-04 08:06:49,17.0,0.3375786704347907,4.907162162162162,0
1993,568.68,2023-04-25 18:47:16,Debit,Houston,ATM,72,Retired,101.0,1,2940.04,2024-11-04 08:08:39,18.0,0.19336017191197674,5.575294117647059,0
1994,77.57,2023-12-13 17:02:21,Debit,Atlanta,Online,49,Doctor,225.0,1,12801.93,2024-11-04 08:07:54,17.0,0.00605876935982623,0.34323008849557524,0
1995,913.49125,2023-05-22 17:45:50,Debit,Boston,Online,29,Engineer,40.0,1,4272.41,2024-11-04 08:12:15,17.0,0.21376166808239794,22.280274390243903,0
1996,14.159999999999997,2023-01-09 16:49:07,Credit,Oklahoma City,Branch,74,Retired,290.0,1,5399.76,2024-11-04 08:10:20,16.0,0.0026218532206578327,0.04865979381443308,0
1997,913.49125,2023-07-14 17:44:23,Credit,Omaha,Branch,61,Retired,48.0,1,2467.39,2024-11-04 08:11:26,17.0,0.37007573762655016,18.642678571428572,0
1998,61.329999999999984,2023-09-20 18:18:00,Debit,Raleigh,ATM,27,Engineer,129.0,1,7537.4,2024-11-04 08:06:27,18.0,0.008135678658601292,0.4717692307692307,0
1999,27.639999999999958,2023-06-09 17:14:26,Debit,New York,Online,54,Engineer,23.0,1,7498.51,2024-11-04 08:08:22,17.0,0.003685574124176111,1.1516666666666666,0
2000,3.8500000000000227,2023-04-17 16:27:27,Debit,San Jose,ATM,29,Doctor,32.0,1,10506.41,2024-11-04 08:08:51,16.0,0.00036640808724509866,0.1166666666666667,0
2001,431.22,2023-04-21 16:25:49,Credit,Austin,Branch,73,Retired,129.0,1,6505.98,2024-11-04 08:07:30,16.0,0.0662703742750093,3.3170769230769235,0
2002,178.55,2023-12-15 16:16:30,Debit,Houston,Branch,55,Engineer,67.0,1,7568.4,2024-11-04 08:12:21,16.0,0.023588395381404077,2.6257352941176473,0
2003,248.76,2023-05-24 16:12:18,Debit,Denver,ATM,18,Student,56.0,1,546.46,2024-11-04 08:06:33,16.0,0.454389361779856,4.364210526315789,0
2004,76.16,2023-11-21 16:45:29,Debit,San Francisco,ATM,23,Student,99.0,1,1072.2500000000005,2024-11-04 08:12:04,16.0,0.07096203121360353,0.7616,0
2005,347.25,2023-01-30 18:49:52,Debit,Indianapolis,ATM,69,Doctor,250.0,1,7273.55,2024-11-04 08:08:01,18.0,0.047734911437820896,1.3834661354581674,0
2006,28.039999999999964,2023-02-15 16:37:09,Debit,Los Angeles,ATM,57,Doctor,146.0,5,11197.54,2024-11-04 08:12:17,16.0,0.0025038978295384914,0.1907482993197278,0
2007,325.98,2023-07-20 16:58:39,Debit,Washington,ATM,19,Student,277.0,1,782.3499999999999,2024-11-04 08:08:23,16.0,0.41613582689730005,1.172589928057554,0
2008,249.56,2023-11-20 16:05:05,Debit,New York,Branch,76,Retired,246.0,1,4444.95,2024-11-04 08:11:08,16.0,0.05613198528998302,1.0103643724696356,0
2009,17.430000000000035,2023-02-23 16:21:38,Debit,Albuquerque,ATM,56,Doctor,33.0,1,10658.88,2024-11-04 08:08:36,16.0,0.0016351028341782467,0.5126470588235295,0
2010,198.01,2023-04-24 17:46:41,Credit,Austin,Branch,26,Student,40.0,1,250.9300000000003,2024-11-04 08:10:09,17.0,0.7859722938911602,4.829512195121951,0
2011,585.58,2023-09-04 16:13:40,Debit,Raleigh,Branch,23,Student,54.99999999999999,1,1729.02,2024-11-04 08:09:16,16.0,0.3384816360504503,10.456785714285715,0
2012,434.67,2023-12-05 18:33:02,Credit,Virginia Beach,Online,27,Student,124.0,1,1298.13,2024-11-04 08:10:09,18.0,0.33458545334185186,3.47736,0
2013,510.7,2023-06-07 16:35:27,Credit,Nashville,Online,27,Student,294.0,1,5828.48,2024-11-04 08:07:57,16.0,0.08760644174094431,1.731186440677966,0
2014,331.98,2023-08-28 16:40:01,Debit,Denver,ATM,74,Retired,12.0,1,7600.99,2024-11-04 08:09:26,16.0,0.04367014426485697,25.536923076923078,0
2015,199.54,2023-10-10 17:24:33,Debit,Portland,Online,56,Engineer,268.0,1,9603.73,2024-11-04 08:10:49,17.0,0.020775180562077226,0.7417843866171003,0
2016,212.97,2023-11-14 16:56:34,Debit,Atlanta,Online,59,Engineer,178.0,1,4180.4,2024-11-04 08:10:42,16.0,0.050932701965848766,1.1897765363128492,0
2017,270.56,2023-02-17 16:57:32,Debit,Philadelphia,Online,23,Student,139.0,1,1268.44,2024-11-04 08:08:05,16.0,0.21313335013864382,1.9325714285714286,0
2018,306.37,2023-06-27 18:26:08,Debit,Colorado Springs,ATM,26,Engineer,120.0,1,9609.67,2024-11-04 08:07:43,18.0,0.03187811047512817,2.5319834710743803,0
2019,643.02,2023-10-02 17:47:19,Credit,Detroit,ATM,38,Doctor,85.0,1,11989.39,2024-11-04 08:07:01,17.0,0.05362794704759395,7.476976744186047,0
2020,98.48,2023-02-16 17:14:41,Debit,Miami,Branch,47,Engineer,12.0,1,9538.92,2024-11-04 08:11:29,17.0,0.010322937718555289,7.575384615384616,0
2021,889.01,2023-08-29 17:55:07,Debit,Virginia Beach,Online,36,Engineer,169.0,1,4826.88,2024-11-04 08:11:23,17.0,0.1841408651416357,5.229470588235294,0
2022,537.86,2023-09-19 16:44:21,Debit,Kansas City,Online,27,Student,134.0,1,293.0600000000004,2024-11-04 08:09:27,16.0,1.8290825001700333,3.984148148148148,2
2023,241.18,2023-05-30 18:29:15,Debit,Mesa,ATM,25,Student,162.0,1,1445.5299999999997,2024-11-04 08:06:56,18.0,0.16673003670853698,1.4796319018404909,0
2024,130.54,2023-04-05 17:20:36,Debit,Atlanta,ATM,64,Doctor,94.0,1,11204.62,2024-11-04 08:09:50,17.0,0.011649511584365703,1.3741052631578947,0
2025,800.29,2023-12-04 16:25:27,Credit,San Diego,Branch,20,Student,84.0,1,693.3999999999996,2024-11-04 08:11:42,16.0,1.1524913594470045,9.415176470588236,0
2026,8.810000000000002,2023-05-22 16:57:30,Debit,Dallas,Online,57,Doctor,165.0,1,13523.65,2024-11-04 08:09:40,16.0,0.0006514031786404792,0.05307228915662643,0
2027,28.52000000000001,2023-06-02 16:54:12,Debit,Detroit,ATM,20,Student,163.0,1,662.5100000000002,2024-11-04 08:08:28,16.0,0.04298352700034664,0.17390243902439018,0
2028,431.31,2023-05-01 16:18:16,Credit,Atlanta,Online,23,Student,99.0,1,342.72999999999956,2024-11-04 08:09:29,16.0,1.2547930061385388,4.3131,0
2029,885.33,2023-08-22 18:41:50,Credit,Raleigh,ATM,47,Engineer,59.0,1,7764.16,2024-11-04 08:10:03,18.0,0.11401310468811976,14.755500000000001,0
2030,199.23,2023-09-04 16:04:27,Debit,Tucson,ATM,29,Engineer,53.99999999999999,1,9834.0,2024-11-04 08:07:46,16.0,0.02025724453482461,3.622363636363636,0
2031,42.26000000000002,2023-10-26 16:19:25,Debit,Raleigh,ATM,44,Doctor,171.0,1,268.77000000000044,2024-11-04 08:09:35,16.0,0.15665196278311155,0.24569767441860457,0
2032,166.06,2023-07-14 16:06:06,Debit,Indianapolis,ATM,30,Engineer,172.0,1,5397.68,2024-11-04 08:07:04,16.0,0.030759370809160757,0.9598843930635839,0
2033,357.72,2023-08-07 17:29:48,Debit,Miami,ATM,53,Retired,25.0,1,7659.5,2024-11-04 08:11:19,17.0,0.04669669081652634,13.758461538461539,0
2034,588.37,2023-01-05 17:48:29,Debit,Dallas,Online,28,Student,284.0,1,1926.08,2024-11-04 08:07:39,17.0,0.305316852439961,2.064456140350877,0
2035,72.82,2023-11-10 16:50:35,Debit,Houston,Online,68,Doctor,127.0,1,6911.62,2024-11-04 08:06:49,16.0,0.010534356003946407,0.56890625,0
2036,162.36,2023-11-22 16:10:32,Debit,Tucson,Online,36,Engineer,147.0,1,7527.04,2024-11-04 08:09:02,16.0,0.021567366804639724,1.097027027027027,0
2037,584.82,2023-10-17 16:11:26,Credit,Nashville,Online,43,Doctor,109.0,1,12071.1,2024-11-04 08:09:47,16.0,0.048443932704334794,5.316545454545455,0
2038,38.150000000000006,2023-10-06 16:37:16,Credit,Oklahoma City,Online,72,Retired,129.0,1,1425.4700000000003,2024-11-04 08:12:23,16.0,0.02674434092550141,0.29346153846153844,0
2039,477.54,2023-08-21 17:20:05,Credit,San Francisco,ATM,23,Student,52.0,1,1598.63,2024-11-04 08:06:48,17.0,0.29853153541756533,9.010188679245283,0
2040,639.57,2023-12-18 16:25:18,Debit,Philadelphia,Branch,60,Doctor,43.0,1,11726.470000000001,2024-11-04 08:12:02,16.0,0.05453605935466047,14.53568181818182,0
2041,58.22999999999999,2023-07-26 17:25:23,Debit,Phoenix,Online,28,Student,34.0,1,9189.76,2024-11-04 08:09:59,17.0,0.006335711083740626,1.6637142857142857,0
2042,776.21,2023-02-22 17:15:20,Credit,Raleigh,Online,78,Retired,99.0,1,4895.87,2024-11-04 08:06:38,17.0,0.15851145731865457,7.7621,0
2043,248.76,2023-03-20 18:51:53,Debit,Portland,Branch,21,Student,117.0,1,6178.77,2024-11-04 08:09:07,18.0,0.040253925307899806,2.108135593220339,0
2044,188.61,2024-01-01 17:16:23,Debit,Boston,Online,67,Retired,26.0,1,7167.57,2024-11-04 08:06:23,17.0,0.026310686789694462,6.985555555555555,0
2045,675.37,2023-12-29 16:45:06,Credit,Jacksonville,Online,56,Retired,31.0,1,4704.91,2024-11-04 08:11:11,16.0,0.14351528184771914,21.1053125,0
2046,94.82,2023-03-21 16:36:30,Credit,Columbus,Branch,67,Retired,56.0,1,1267.7199999999998,2024-11-04 08:12:17,16.0,0.07473674254366605,1.6635087719298245,0
2047,425.18,2023-02-20 16:16:39,Credit,Fresno,Online,59,Engineer,135.0,1,5790.55,2024-11-04 08:11:26,16.0,0.07341385294092255,3.126323529411765,0
2048,50.28,2023-02-02 16:20:28,Debit,Oklahoma City,Branch,60,Engineer,65.0,1,5729.1,2024-11-04 08:06:46,16.0,0.00877471597354322,0.7618181818181817,0
2049,864.72,2023-08-25 16:35:39,Credit,Detroit,Branch,34,Engineer,58.0,1,7379.38,2024-11-04 08:11:10,16.0,0.11716469883664526,14.656271186440678,0
2050,70.68,2023-11-22 17:01:08,Debit,El Paso,Online,25,Student,105.0,1,1478.4099999999999,2024-11-04 08:10:55,17.0,0.04777580251586781,0.6667924528301887,0
2051,261.77,2023-01-12 18:07:21,Debit,Chicago,Online,28,Student,46.0,1,824.71,2024-11-04 08:11:48,18.0,0.3170241368034782,5.569574468085106,0
2052,183.22,2023-10-05 18:40:15,Debit,Milwaukee,ATM,27,Student,63.00000000000001,1,1024.42,2024-11-04 08:07:27,18.0,0.17867800511010123,2.8628125,0
2053,58.31999999999999,2023-07-31 16:21:15,Credit,Louisville,Branch,29,Engineer,275.0,4,6027.49,2024-11-04 08:06:58,16.0,0.009674064317930359,0.21130434782608698,0
2054,156.86,2023-01-30 16:37:53,Debit,Charlotte,ATM,51,Doctor,102.0,1,14453.35,2024-11-04 08:10:27,16.0,0.01085209642771899,1.5229126213592235,0
2055,120.67000000000002,2023-12-25 18:16:39,Debit,Colorado Springs,ATM,42,Doctor,233.0,1,5374.54,2024-11-04 08:12:08,18.0,0.022447977319487902,0.5156837606837605,0
2056,308.62,2023-10-06 18:59:06,Credit,Sacramento,Branch,59,Engineer,101.0,1,9148.08,2024-11-04 08:06:47,18.0,0.03373235341695559,3.025686274509804,0
2057,506.81,2023-12-20 16:17:24,Debit,Milwaukee,ATM,59,Engineer,41.0,1,2757.23,2024-11-04 08:08:00,16.0,0.18374464783574973,12.066904761904762,0
2058,328.39,2023-11-09 16:47:01,Debit,New York,ATM,41,Engineer,108.0,1,2523.83,2024-11-04 08:11:57,16.0,0.1300642023423359,3.0127522935779814,0
